nid,vid,uid,"title","log",timestamp,status,comment,promote,sticky
4545,4545,1,"Moses, Jacob - ספר תהלים - Subscriber - Berlin","",1428490257,1,0,1,0
4546,4546,1,"Itzig (Oberlandesältester), Daniel (Jaffe) - ספר תהלים - Subscriber - Berlin","",1428490257,1,0,1,0
4547,4547,1,"ישראל בר\"י בה\"ש - ספר תהלים - Subscriber - ","",1428490257,1,0,1,0
4548,4548,1,"כהן, בער אשקלוא - ספר תהלים - Subscriber - ","",1428490257,1,0,1,0
4549,4549,1,"לאמניץ, סענדר - ספר תהלים - Subscriber - ","",1428490257,1,0,1,0
4550,4550,1,"לוי, יעקב - ספר תהלים - Subscriber - Glogau","",1428490257,1,0,1,0
4551,4551,1,"ליב בר\"פ כ\"ץ - ספר תהלים - Subscriber - Frankfurt/Oder","",1428490257,1,0,1,0
4552,4552,1,"ליב בר\"מ - ספר תהלים - Subscriber - Frankfurt/Oder","",1428490257,1,0,1,0
4553,4553,1,"Schlesinger, Liebermann - ספר תהלים - Subscriber - Berlin","",1428490257,1,0,1,0
4554,4554,1,"ליזר בישיטץ - ספר תהלים - Subscriber - Berlin","",1428490257,1,0,1,0
4555,4555,1,"Lindau, Baruch - ספר תהלים - Subscriber - Berlin","",1428490257,1,0,1,0
4556,4556,1,"מאיר פירדא - ספר תהלים - Subscriber - Dessau","",1428490257,1,0,1,0
4557,4557,1,"מינדין, יוזפא - ספר תהלים - Subscriber - ","",1428490257,1,0,1,0
4558,4558,1,"משה בר\"ד פ\"ל - ספר תהלים - Subscriber - ","",1428490257,1,0,1,0
4559,4559,1,"סמטור, דוד - ספר תהלים - Subscriber - Berlin","",1428490257,1,0,1,0
4560,4560,1,"סמטור, ליפמן - ספר תהלים - Subscriber - ","",1428490257,1,0,1,0
4561,4561,1,"עזריאל ווירמש בפפ\"ד - ספר תהלים - Subscriber - Frankfurt/Oder","",1428490257,1,0,1,0
4562,4562,1,"עלקיש, יצחק - ספר תהלים - Subscriber - Berlin","",1428490257,1,0,1,0
4563,4563,1,"פייבל ש\"ל - ספר תהלים - Subscriber - ","",1428490257,1,0,1,0
4564,4564,1,"פייבש וויצנהויזן - ספר תהלים - Subscriber - Königsberg","",1428490257,1,0,1,0
4565,4565,1,"בונם בר\"ד פ\"ל - ספר תהלים - Subscriber - ","",1428490257,1,0,1,0
4566,4566,1,"Friedländer, David - ספר תהלים - Subscriber - Berlin","",1428490257,1,0,1,0
4567,4567,1,"פריידל, יוסף - ספר תהלים - Subscriber - Glogau","",1428490257,1,0,1,0
4568,4568,1,"ראובן בר\"ש - ספר תהלים - Subscriber - Breslau","",1428490257,1,0,1,0
4569,4569,1,"ריז, נתן בר\"פ - ספר תהלים - Subscriber - ","",1428490257,1,0,1,0
4570,4570,1,"Meyer, Salomon Abraham - ספר תהלים - Subscriber - Berlin","",1428490257,1,0,1,0
4571,4571,1,"שלאחטב, ברוך - ספר תהלים - Subscriber - ","",1428490257,1,0,1,0
4572,4572,1,"שלמה רונקל - ספר תהלים - Subscriber - Berlin","",1428490257,1,0,1,0
4573,4573,1,"שמואל בר\"א - ספר תהלים - Subscriber - Landsberg/Warthe","",1428490257,1,0,1,0
4574,4574,1,"שמואל ברסלא - ספר תהלים - Subscriber - ","",1428490257,1,0,1,0
4575,4575,1,"שמואל לוי בר\"שח - ספר תהלים - Subscriber - ","",1428490257,1,0,1,0
4576,4576,1,"שמעון בר\"ט בש\"ל - ספר תהלים - Subscriber - ","",1428490257,1,0,1,0
4577,4577,1,"שמעון פייט - ספר תהלים - Subscriber - Berlin","",1428490257,1,0,1,0
4578,4578,1,"גוסטאף השלישי - ספר תוכחת מגילה - Personal Address - ","",1428490257,1,0,1,0
4579,4579,1,"Friedländer, David - ספר תורה כולה - Dedication - Berlin","",1428490257,1,0,1,0
4580,4580,1,"ארי' ליב - ספר תכונת השמים - Approbation - ","",1428490257,1,0,1,0
4581,4581,1,"יצחק בהרב ה\"ה מוהר\"ר מרדכי הלוי זצ\"ל מלבוב - ספר תכונת השמים - Approbation - ","",1428490257,1,0,1,0
4582,4582,1,"יצחק חיים ן' דנא די בריטו - ספר תכונת השמים - Approbation - ","",1428490257,1,0,1,0
4583,4583,1,"אהרן בן יוסף אהרן הלוי הורוויץ - ספר תפארת אדם - Approbation - ","",1428490257,1,0,1,0
4584,4584,1,"אלי' מפוזנא (הצעיר) - ספר תפארת אדם - Approbation - Posen","",1428490257,1,0,1,0
4585,4585,1,"דייני פפ\"דא - ספר תפארת אדם - Approbation - Frankfurt/Oder","",1428490257,1,0,1,0
4586,4586,1,"זנוויל פייאגס - ספר תפארת אדם - Approbation - Frankfurt/Oder","",1428490257,1,0,1,0
4587,4587,1,"יהודה ליב פ\"ב - ספר תפארת אדם - Approbation - ","",1428490257,1,0,1,0
4588,4588,1,"יעקב א\"ש פייבל - ספר תפארת אדם - Approbation - ","",1428490257,1,0,1,0
4589,4589,1,"צבי הירש לנצבורג - ספר תפארת אדם - Approbation - ","",1428490257,1,0,1,0
4590,4590,1,"צבי הירש מלונדן - ספר תפארת אדם - Approbation - London","",1428490257,1,0,1,0
4591,4591,1,"שאול בן ר' הירש לווין (אב\"ד ק\"ק פ\"פ דאדר) - ספר תפארת אדם - Approbation - Frankfurt/Oder","",1428490257,1,0,1,0
4592,4592,1,"שאול רבינ' דייני ק\"ק ברלין - ספר תפארת אדם - Approbation - ","",1428490257,1,0,1,0
4593,4593,1,"שמואל זנוויל - ספר תפארת אדם - Approbation - Brandenburg","",1428490257,1,0,1,0
4594,4594,1,"טובי' בעז זצ\"ל - עלה תרופה - Thanks - The Hague","",1428490257,1,0,1,0
4595,4595,1,"Leopoldo Herz - עלות המנחה - Dedication - ","",1428490257,1,0,1,0
4596,4596,1,"Carlotta Arnstein - עלות המנחה - Dedication - ","",1428490257,1,0,1,0
4597,4597,1,"אברהם דאנציגר - עמודי הלשון - Dedication - Breslau","",1428490257,1,0,1,0
4598,4598,1,"Jeitteles, Baruch (Benedict) - עמק הבכא - Personal Address - Prague","",1428490257,1,0,1,0
4599,4599,1,"Jonas Jeitteles - עמק הבכא - Dedication - Prague","",1428490257,1,0,1,0
4600,4600,1,"יעקב בר אורי הלוי - עשרה מאמרות א - Printer - London","",1428490257,1,0,1,0
4601,4601,1,"יעקב בר אורי הלוי - עשרה מאמרות ב - Printer - London","",1428490257,1,0,1,0
4602,4602,1,"ברוך בר שמואל - עשרה מאמרות ג - Printer - London","",1428490257,1,0,1,0
4603,4603,1,"Wessely, Hartwig - פעדאן - Recommendation - ","",1428490257,1,0,1,0
4604,4604,1,"רב אהרן בן משה מגזע צבי רא\"בד - צחות בדקדוק - Approbation - Berlin","",1428490257,1,0,1,0
4605,4605,1,"זנוויל נייא גאס - צחות בדקדוק - Approbation - Berlin","",1428490257,1,0,1,0
4606,4606,1,"זק\"ש, יואל בן יקותיאל - צחות בדקדוק - Approbation - Berlin","",1428490257,1,0,1,0
4607,4607,1,"אלקנה מאיר בן מהו' בצלאל - צחות בדקדוק - Printer - ","",1428490257,1,0,1,0
4608,4608,1,"יצחק אייזק בן כה' מרדכי - צחות בדקדוק - Printer - Berlin","",1428490257,1,0,1,0
4609,4609,1,"ליב בן מהו' זאב וואלוף - צחות בדקדוק - Printer - Berlin","",1428490257,1,0,1,0
4610,4610,1,"משה בן מהו' יודא ליב - צחות בדקדוק - Printer - Berlin","",1428490257,1,0,1,0
4611,4611,1,"יעקב ששפורטס - קול מבשר משמיע שלום - Personal Address, Dedication - ","",1428490257,1,0,1,0
4612,4612,1,"Friedrichsfeld, David - קול מבשר משמיע שלום - Book's Funder - ","",1428490257,1,0,1,0
4613,4613,1,"גראף וויקטאר פאוולאוויטש קאטשוביי' - קול שועת בת יהודה - Personal Address, Dedication - ","",1428490257,1,0,1,0
4614,4614,1,"נתן נטע - קול שועת בת יהודה - Dedication - ","",1428490257,1,0,1,0
4615,4615,1,"אורי מורפורגי - קול שחל -  - ","",1428490257,1,0,1,0
4616,4616,1,"יעקב חי חפץ - קול שחל -  - Görz","",1428490257,1,0,1,0
4617,4617,1,"יצחק מרפורגו - קול שחל -  - ","",1428490257,1,0,1,0
4618,4618,1,"קארל קעניגסבערג - קול שמחה, או, נצוח החכמה - Dedication - ","",1428490257,1,0,1,0
4619,4619,1,"חיים מצאנז - קונטרס מספר הזהר חיבורא תניינא - Approbation - ","",1428490257,1,0,1,0
4620,4620,1,"יוסף - קונטרס מספר הזהר חיבורא תניינא - Approbation - Frankfurt/Oder","",1428490257,1,0,1,0
4621,4621,1,"אהרן שפיץ - קורות העתים א - Approbation - ","",1428490257,1,0,1,0
4622,4622,1,"בנעט, מרדכי - קורות העתים א - Approbation - ","",1428490257,1,0,1,0
4623,4623,1,"ישראל חיים דייטש - קורות העתים א - Approbation - ","",1428490257,1,0,1,0
4624,4624,1,"משה מינץ מבראד - קורות העתים א - Approbation - Brody","",1428490257,1,0,1,0
4625,4625,1,"צבי יהושע הלוי איש הורוויץ - קורות העתים א - Approbation - ","",1428490257,1,0,1,0
4626,4626,1,"אליעזר פלעקלס - קורות שנות קדם א - Approbation - ","",1428490257,1,0,1,0
4627,4627,1,"יחזקאל לנדא - קנה המדה - Approbation - ","",1428490257,1,0,1,0
4628,4628,1,"אברהם ברעזכין (בחורי חמד) - קנה המדה - Subscriber - ","",1428490257,1,0,1,0
4629,4629,1,"אברהם פאפר - קנה המדה - Subscriber - ","",1428490257,1,0,1,0
4630,4630,1,"אייזק מרדכי איידלין - קנה המדה - Subscriber - ","",1428490257,1,0,1,0
4631,4631,1,"אייזק צהנא פיוואני - קנה המדה - Subscriber - ","",1428490257,1,0,1,0
4632,4632,1,"אלי' העכים (העכים, אליהו) - קנה המדה - Subscriber - ","",1428490257,1,0,1,0
4633,4633,1,"אלי' רויזכין - קנה המדה - Subscriber - ","",1428490257,1,0,1,0
4634,4634,1,"ארהן בער קוטן פלון - קנה המדה - Subscriber - ","",1428490257,1,0,1,0
4635,4635,1,"בצאל' ברנדס (דיין) - קנה המדה - Subscriber - ","",1428490257,1,0,1,0
4636,4636,1,"ברוך יונה ייסלש (רופא) - קנה המדה - Subscriber - ","",1428490257,1,0,1,0
4637,4637,1,"ברוך פרענקל (בחורי חמד) - קנה המדה - Subscriber - ","",1428490257,1,0,1,0
4638,4638,1,"גבריאל פרענקל פרימוס - קנה המדה - Subscriber - Prague","",1428490257,1,0,1,0
4639,4639,1,"הירש קוא (בחורי חמד) - קנה המדה - Subscriber - ","",1428490257,1,0,1,0
4640,4640,1,"הענוך קוטן פלון - קנה המדה - Subscriber - ","",1428490257,1,0,1,0
4641,4641,1,"הענוך ראקצין - קנה המדה - Subscriber - ","",1428490257,1,0,1,0
4642,4642,1,"הק' ליזר גרין הוט - קנה המדה - Subscriber - ","",1428490257,1,0,1,0
4643,4643,1,"וואלף גדלש - קנה המדה - Subscriber - ","",1428490257,1,0,1,0
4644,4644,1,"וואלף יוליץ - קנה המדה - Subscriber - ","",1428490257,1,0,1,0
4645,4645,1,"וואלף מאשלש - קנה המדה - Subscriber - ","",1428490257,1,0,1,0
4646,4646,1,"חיים ברעזכין פרימוס דמדינה - קנה המדה - Subscriber - ","",1428490257,1,0,1,0
4647,4647,1,"חיים מארקברייט - קנה המדה - Subscriber - ","",1428490257,1,0,1,0
4648,4648,1,"חיים משה מאשלש - קנה המדה - Subscriber - Prague","",1428490257,1,0,1,0
4649,4649,1,"חיים ראשמין (בחורי חמד) - קנה המדה - Subscriber - ","",1428490257,1,0,1,0
4650,4650,1,"אהרן בער יאס - קנה המדה - Subscriber - Prague","",1428490257,1,0,1,0
4651,4651,1,"מאיר וועליוא - קנה המדה - Subscriber - Prague","",1428490257,1,0,1,0
4652,4652,1,"מאיר סופקא - קנה המדה - Subscriber - ","",1428490257,1,0,1,0
4653,4653,1,"מאיר ראקנין - קנה המדה - Subscriber - ","",1428490257,1,0,1,0
4654,4654,1,"מרדכי איידלין - קנה המדה - Subscriber - ","",1428490257,1,0,1,0
4655,4655,1,"מרדכי בורמט - קנה המדה - Subscriber - ","",1428490257,1,0,1,0
4656,4656,1,"משה ליב צורף (בחורי חמד) - קנה המדה - Subscriber - ","",1428490257,1,0,1,0
4657,4657,1,"משה מאיר פישלש - קנה המדה - Subscriber - ","",1428490257,1,0,1,0
4658,4658,1,"משולם הלוי נ\"ש - קנה המדה - Subscriber - ","",1428490257,1,0,1,0
4659,4659,1,"פנחס קעלין - קנה המדה - Subscriber - ","",1428490257,1,0,1,0
4660,4660,1,"פרענקל (פו\"מ), ליב - קנה המדה - Subscriber - Glogau","",1428490257,1,0,1,0
4661,4661,1,"קוא, משה - קנה המדה - Subscriber - Prague","",1428490257,1,0,1,0
4662,4662,1,"רפאל וועהלי (בחורי חמד) - קנה המדה - Subscriber - ","",1428490257,1,0,1,0
4663,4663,1,"שלמה דוד נ\"ש (בחורי חמד) - קנה המדה - Subscriber - ","",1428490257,1,0,1,0
4664,4664,1,"שמה הארשין (בחורי חמד) - קנה המדה - Subscriber - ","",1428490257,1,0,1,0
4665,4665,1,"שמואל לאנדא - קנה המדה - Subscriber - ","",1428490257,1,0,1,0
4666,4666,1,"שמואל לוי פרענקל - קנה המדה - Subscriber - ","",1428490257,1,0,1,0
4667,4667,1,"שמואל קיניגסשפירר - קנה המדה - Subscriber - ","",1428490257,1,0,1,0
4668,4668,1,"שמעון ג\"ה (בחורי חמד) - קנה המדה - Subscriber - ","",1428490257,1,0,1,0
4669,4669,1,"שמעון פיורדא קנעלקי (בחורי חמד) - קנה המדה - Subscriber - ","",1428490257,1,0,1,0
4670,4670,1,"ליב במהר\"ז סג\"ל - ראשית למודים א - Personal address - Hannover","",1428490257,1,0,1,0
4671,4671,1,"צבי הירש - רוח נכון - Approbation - ","",1428490257,1,0,1,0
4672,4672,1,"Friedländer, David - רוח נכון - Dedication - Berlin","",1428490257,1,0,1,0
4673,4673,1,"Jeitteles, Baruch (Benedict) - שבע פרקים הראשונים של ספר מלות ההגיון -  - Prague","",1428490257,1,0,1,0
4674,4674,1,"Jeitteles, Juda - שבע פרקים הראשונים של ספר מלות ההגיון -  - Prague","",1428490257,1,0,1,0
4675,4675,1,"Friedländer, Sanwil - שיר כלולות - תקמח - Personal Address - ","",1428490257,1,0,1,0
4676,4676,1,"Friedländer, Rebekka Meyer - שיר כלולות - תקמח - Personal Address - Königsberg","",1428490257,1,0,1,0
4677,4677,1,"שמואל בן שלמה חלפן - שירי תפארת ב - book's funder - Berlin","",1428490257,1,0,1,0
4678,4678,1,"Joseph Simon Muhr - שירי תפארת ד - thanks, book's seller - Berlin","",1428490257,1,0,1,0
4679,4679,1,"יעקב בן ישראל ביא - שירי תפארת ד - thanks - Braunschweig","",1428490257,1,0,1,0
4680,4680,1,"מאיר הויזן - שירי תפארת ד - thanks - Copenhagen","",1428490257,1,0,1,0
4681,4681,1,"מענדל ליידסדורף - שירי תפארת ד - thanks - Copenhagen","",1428490257,1,0,1,0
4682,4682,1,"ראובן גומפערטץ - שירי תפארת ד - thanks, book's funder - Berlin","",1428490257,1,0,1,0
4683,4683,1,"יעקב בן ישראל ביא - שירי תפארת ה - thanks - Braunschweig","",1428490257,1,0,1,0
4684,4684,1,"מאיר הויזן - שירי תפארת ה - thanks, book's funder - Copenhagen","",1428490257,1,0,1,0
4685,4685,1,"מענדל ליידסדורף - שירי תפארת ה - thanks, book's funder - Copenhagen","",1428490257,1,0,1,0
4686,4686,1,"ראובן גומפערטץ - שירי תפארת ה - thanks - Berlin","",1428490257,1,0,1,0
4687,4687,1,"פרידריך וילהלם - שירים ורננות - Thanks - ","",1428490257,1,0,1,0
4688,4688,1,"Elia b. Daniel (Jaffe) - שירת דודים - Personal Address - Berlin","",1428490257,1,0,1,0
4689,4689,1,"מרים - שירת דודים - Personal Address - ","",1428490257,1,0,1,0
4690,4690,1,"Friedländer, David - שלמות וצורת הנפש או קשר הנפש עם הגוף - Personal Address - Berlin","",1428490257,1,0,1,0
4691,4691,1,"Ephraim - שפת אמת - Personal address - Königsberg","",1428490257,1,0,1,0
4692,4692,1,"Jacobson, Israel - שפת עבר - Thanks - ","",1428490257,1,0,1,0
4693,4693,1,"Euchel, Isaac Abraham - תורת לשון עברית א - recommendation, subscriber - Berlin","",1428490257,1,0,1,0
4694,4694,1,"Fränkel, David - תורת לשון עברית א - recommendation, subscriber - Dessau","",1428490257,1,0,1,0
4695,4695,1,"יהושע מליסא - תורת לשון עברית א - recommendation, subscriber - Lissa","",1428490257,1,0,1,0
4696,4696,1,"Euchel, Isaac Abraham - תורת לשון עברית ב - recommendation, subscriber - Berlin","",1428490257,1,0,1,0
4697,4697,1,"Fränkel, David - תורת לשון עברית ב - recommendation, subscriber - Dessau","",1428490257,1,0,1,0
4698,4698,1,"יהושע מליסא - תורת לשון עברית ב - recommendation, subscriber - Lissa","",1428490257,1,0,1,0
4699,4699,1,"Euchel, Isaac Abraham - תורת לשון עברית ג - recommendation, subscriber - Berlin","",1428490257,1,0,1,0
4700,4700,1,"Fränkel, David - תורת לשון עברית ג - recommendation, subscriber - Dessau","",1428490257,1,0,1,0
4701,4701,1,"יהושע מליסא - תורת לשון עברית ג - recommendation, subscriber - Lissa","",1428490257,1,0,1,0
4702,4702,1,"דניאל בן דוד הכהן - תשועת ישראל בידי יהודית - Approbation - Amsterdam","",1428490257,1,0,1,0
4703,4703,1,"בינגר, חיים - תשועת ישראל בידי יהודית - Recommendation - Amsterdam","",1428490257,1,0,1,0
4704,4704,1,"דוד בן רפאל מילדולה - תשועת ישראל בידי יהודית - Recommendation - ","",1428490257,1,0,1,0
4705,4705,1,"ליב מינדן - תשועת ישראל בידי יהודית - Recommendation - Amsterdam","",1428490257,1,0,1,0
4706,4706,1,"Alexander, Isaak - אלכסנדר, יצחק - Abhandlung von der Freiheit des Menschen - Author","",1428490312,1,0,1,0
4707,4707,1,"Anonym - Actenstücke zur Geschichte der Erhebung der Juden zu Bürgern der Republik Batavien - Translator","",1428490312,1,0,1,0
4708,4708,1,"Friedländer, David - פרידלענדר, דוד - Akten-Stücke die Reform der Jüdischen Kolonieen in den Preußischen Staaten betreffend - Author,Mevi La'Dfus (Producer)","",1428490312,1,0,1,0
4709,4709,1,"אנונימי - An das Breslauer Publikum - Author","",1428490312,1,0,1,0
4710,4710,1,"Herz, Marcus - הרץ, מרכוס - An die Herausgeber des hebräischen Sammlers über die frühe Beerdigung der Juden - Author","",1428490312,1,0,1,0
4711,4711,1,"Maimon, Salomon - מימון, שלמה - Anfangsgründe der Newtonischen Philosophie - Author","",1428490312,1,0,1,0
4712,4712,1,"Alexander, Levy - אלכסנדר, לוי - Answer to Mr. Joshua Van Oven’s letters on the present state of the Jewish poor in London - Author","",1428490312,1,0,1,0
4713,4713,1,"Hirschel, Moses - הירשל, משה - Apologie der Menschenrechte oder philosophisch kritische Beleuchtung der Schrift - Author","",1428490312,1,0,1,0
4714,4714,1,"Hourwitz, Zalkind - הורביץ, זלקינד - Apologie des juifs en réponse à la question - Author","",1428490312,1,0,1,0
4715,4715,1,"Berr, Michel - בר, מיכאל - Appel à la justice des nations et des rois - Author","",1428490312,1,0,1,0
4716,4716,1,"Bendavid, Lazarus - בנדוד, לצרוס - Aufsätze verschiedenen Inhalts - Author","",1428490312,1,0,1,0
4717,4717,1,"Wohl, Levi - וול, יהודה ליב בן צבי הירש - Balsam für die Wunde - Translator","",1428490312,1,0,1,0
4718,4718,1,"Hurwitz, Philipp Lazarus - הורוויץ, פיליפ לצרוס - Beleuchtung der in den gegenwärtig bei dem Geheimen Ober-Tribunale schwebenden Fränkel-Marcuseschen  - Author","",1428490312,1,0,1,0
4719,4719,1,"Ascher, Saul - אשר, שאול - Bemerkungen über die bürgerliche Verbesserung der Juden - Author","",1428490312,1,0,1,0
4720,4720,1,"אנונימי - Betrachtungen in Hinsicht der Jüdischen Nation - Author","",1428490312,1,0,1,0
4721,4721,1,"Bendavid, Lazarus - בנדוד, לצרוס - Beweis, dass heutzutage in den K. K. Staaten die Juden zu Kriegsdienst ebensowohl verpflichtet sind  - Author","",1428490312,1,0,1,0
4722,4722,1,"Bendavid, Lazarus - בנדוד, לצרוס - Beyträge zur Kritik des Geschmacks - Author","",1428490312,1,0,1,0
4723,4723,1,"Bendavid, Lazarus - בנדוד, לצרוס - Bildnisse jetztlebender Berliner Gelehrten mit Ihren Selbstbiographieen - Author","",1428490312,1,0,1,0
4724,4724,1,"Lowe, Johann Michael Siegfried - Bildnisse jetztlebender Berliner Gelehrten mit Ihren Selbstbiographieen - Mevi La'Dfus (Producer)","",1428490312,1,0,1,0
4725,4725,1,"Homberg, Herz - הרץ, הומברג - Bne-Zion - Author","",1428490312,1,0,1,0
4726,4726,1,"Milliaud, Moïse - מיליו, משה - Cantique adresse a Napoleon le Grand, empereur des Francois et roi d'Italie - Author","",1428490312,1,0,1,0
4727,4727,1,"Venture, Mardochée - ונטורה, מרדכי - Cantique des cantiques - Translator","",1428490312,1,0,1,0
4728,4728,1,"Euchel, Isaac Abraham - אייכל, יצחק - Der erste Mensch - Author","",1428490312,1,0,1,0
4729,4729,1,"Ascher, Judas - אשר, יהודה - Der Judenfreund. Oder auserlesene Anekdoten, Schwänke und Einfälle von den Kindern Israels - Author","",1428490312,1,0,1,0
4730,4730,1,"Asch, Abraham - אש, אברהם - Der Messias oder Reform der Juden in religiöser und moralischer Hinsicht - Author","",1428490312,1,0,1,0
4731,4731,1,"Friedländer, David - פרידלענדר, דוד - Der Prediger - Author,Translator","",1428490312,1,0,1,0
4732,4732,1,"Anonymous - Der Pseudo-Haman oder Widerlegung der Schrift wider die Juden - Author","",1428490312,1,0,1,0
4733,4733,1,"Ackord, Elias - אקורד, אליהו - Die Juden Oder Die nothwendige Reformation der Juden in der Republik Polen - Author,Translator","",1428490312,1,0,1,0
4734,4734,1,"Jeitteles, Baruch (Benedict) - ייטלש, ברוך - Die Kuhpockenimpfung - Author","",1428490312,1,0,1,0
4735,4735,1,"Wessely, Hartwig - וייזל, נפתלי הרץ - Die Moseide in achtzehn Gesängen - Author","",1428490312,1,0,1,0
4736,4736,1,"Spalding - שפלדינג - Die Moseide in achtzehn Gesängen - Translator","",1428490312,1,0,1,0
4737,4737,1,"Hufnagel - הופנגל - Die Moseide in achtzehn Gesängen - Translator","",1428490312,1,0,1,0
4738,4738,1,"אנונימי - Die Moseide in achtzehn Gesängen - Translator","",1428490312,1,0,1,0
4739,4739,1,"Mendelssohn, Moses - מנדלסון, משה - Die Psalmen - Translator","",1428490312,1,0,1,0
4740,4740,1,"Cologna, Abraham de - קולוניא, אברהם חי די - Discorso pronunziato nella grande sinagoga di Parigi, all'occasione dell'apertura del gran Sanhedrim - Author","",1428490312,1,0,1,0
4741,4741,1,"Furtado, Abraham - פורטאדו, אברהם - Discorso pronunziato nella grande sinagoga di Parigi, all'occasione dell'apertura del gran Sanhedrim - Translator","",1428490312,1,0,1,0
4742,4742,1,"Berr, Isaac Berr - בר, יצחק בר - Discours du Sr. Isaac Berr, Fabricant de tabac, Membre du Conseil municipal de Nancy, Département de - Author","",1428490312,1,0,1,0
4743,4743,1,"Jacobson, Israel - יאקאבזאהן, איזראעל - Discours prononcé dans la Synagogue de Cassel, le 15 Novembre 1810, anniversaire de la naissance de  - Author","",1428490312,1,0,1,0
4744,4744,1,"Jacobson, Israel - יאקאבזאהן, איזראעל - Discours prononcé par M.r Israel Jacobson ... lors de la dédicace du Temple de Jacob à Seesen - Author","",1428490312,1,0,1,0
4745,4745,1,"Büschenthal, Lippmann Moses - בישנטל, ליפמן משה - Ein Psalm an Bonaparte - Author","",1428490312,1,0,1,0
4746,4746,1,"Moses von Gottfried Jakob Schaller - שלר, משה גוטפריד יעקב - Ein Psalm an Bonaparte - Translator","",1428490312,1,0,1,0
4747,4747,1,"Neumann, Israel Moses - נוימן, ישראל משה - Ein Wort zu seiner Zeit, die neuern Ansichten des Pentateuchs betreffend - Author","",1428490312,1,0,1,0
4748,4748,1,"Alexander, Isaak - אלכסנדר, יצחק - Einheitsgedichte - Author","",1428490312,1,0,1,0
4749,4749,1,"Arnstein, Benedict David - ארנשטיין, בנדיקט דוד - Einige jüdische Familienscenen, bey Erblickung des Patents über die Freyheiten, welche die Juden in  - Author","",1428490312,1,0,1,0
4750,4750,1,"Lax, Salomon - לקס, שלמה - Elementarunterricht in der Religion aus der Natur und der heiligen Geschichte - Author","",1428490312,1,0,1,0
4751,4751,1,"Friedländer, Michael - פרידענדר, מיכאל - Entwurf einer Geschichte der Armen und Armenanstalten - Author","",1428490312,1,0,1,0
4752,4752,1,"Dohm, Lewin Benjamin - דוהם, לוין בנימין - Etwas zum Schutz des angegriffenen Gebrauchs der ebräischen Sprache bei den Gebeten der Juden in den - Author","",1428490312,1,0,1,0
4753,4753,1,"Bendavid, Lazarus - בנדוד, לצרוס - Etwas zur Charackteristick der Juden - Author","",1428490312,1,0,1,0
4754,4754,1,"אנונימי - Freudenruf bey der gluecklichen Ankunft unseres ... Koenigs Friedrich Wilhelm II - Don't know","",1428490312,1,0,1,0
4755,4755,1,"Levi, Joseph Jasmann ben Joel - לוי, יוסף יוסמן בן יואל - Freudiges Loblied unserm allergnädigsten König Christian dem Siebenten und dessen Thronerben gewidme - Author","",1428490312,1,0,1,0
4756,4756,1,"Euchel, Isaac Abraham - אייכל, יצחק - Gebete der hochdeutschen und polnischen Juden - Mevi La'Dfus (Producer),Commentator,Translator","",1428490312,1,0,1,0
4757,4757,1,"Bran, Alexander - Gesammelte Actenstücke und öffentliche Verhandlungen über die Verbesserung der Juden in Frankreich 1 - Mevi La'Dfus (Producer)","",1428490312,1,0,1,0
4758,4758,1,"Beer, Peter - בער, פרץ - Geschichte der Juden von ihrer Rückkehr aus der babylonischen Gefangenschaft bis zur Zerstörung des  - Author","",1428490312,1,0,1,0
4759,4759,1,"Fürth, Meyer Elkan - פירדא, אלחנן מאיר בן אברהם - Gottes Ehre und unser Nutzen oder Glückseligkeit im Glauben - Author,Mevi La'Dfus (Producer)","",1428490312,1,0,1,0
4760,4760,1,"Romanelli, Samuel - רומנלי, שמואל - Grammatica ragionata italiana ed ebraica con trattato, ed esempj di poesia - Author","",1428490312,1,0,1,0
4761,4761,1,"Levi, Moses - Gründlicher Unterricht in der Jüdischdeutschen Schreibart - Author,Mevi La'Dfus (Producer)","",1428490312,1,0,1,0
4762,4762,1,"Matthieu, Levi - Gründlicher Unterricht in der Jüdischdeutschen Schreibart - Mevi La'Dfus (Producer)","",1428490312,1,0,1,0
4763,4763,1,"אנונימי - Herrn I. A. Euchel und A. F. Wolff bey Ihrer Abreise gewidmet von einigen Freunden - Author","",1428490312,1,0,1,0
4764,4764,1,"Kuh, Ephraim Moses - קוה, אפרים - Hinterlassene Gedichte 1 - Author","",1428490312,1,0,1,0
4765,4765,1,"Hirschel, Moses - הירשל, משה - Hinterlassene Gedichte 1 - Author,Mevi La'Dfus (Producer)","",1428490312,1,0,1,0
4766,4766,1,"Kausch, Johann Joseph - Hinterlassene Gedichte 1 - Mevi La'Dfus (Producer)","",1428490312,1,0,1,0
4767,4767,1,"Francia de Beaufleury, Louis - Histoire de l'établissement des juifs à Bordeaux et à Bayonne, depuis 1550 - Author","",1428490312,1,0,1,0
4768,4768,1,"Bock, Moses Hirsch - בוק, משה (בן) צבי - Israelitischer Kinderfreund - Author","",1428490312,1,0,1,0
4769,4769,1,"Bock, Moses Hirsch - בוק, משה (בן) צבי - Israelitischer Kinderfreund Oder Handbuch der gemeinnützigsten wissenschaftlichen Kenntnisse - Author","",1428490312,1,0,1,0
4770,4770,1,"Wolfsohn-Halle, Aron - וולפסון, אהרון - Jeremias Klagegesänge - Translator,Commentator","",1428490312,1,0,1,0
