nid,vid,"type","language","title",uid,status,created,changed,comment,promote,sticky,tnid,translate
5014,5014,"production","und","Mendelssohn, Moses - מנדלסון, משה - מגלת קהלת - Commentator",1,1,1428490312,1428490312,0,1,0,0,0
5015,5015,"production","und","Wolfsohn-Halle, Aron - וולפסון, אהרון - מגלת רות - Translator,Commentator",1,1,1428490312,1428490312,0,1,0,0,0
5016,5016,"production","und","Mendelssohn, Moses - מנדלסון, משה - מגלת שיר השירים - Translator",1,1,1428490312,1428490312,0,1,0,0,0
5017,5017,"production","und","Wolfsohn-Halle, Aron - וולפסון, אהרון - מגלת שיר השירים - Commentator",1,1,1428490312,1428490312,0,1,0,0,0
5018,5018,"production","und","Löwe, Joel - ברי\"ל, יואל - מגלת שיר השירים - Commentator",1,1,1428490312,1428490312,0,1,0,0,0
5019,5019,"production","und","אברהם אבלי בן ירמיה - מדבר סין - Editor",1,1,1428490312,1428490312,0,1,0,0,0
5020,5020,"production","und","אורי פיבוש בן אריה ליב - מדרש מלים לשונות עברית ואשכנזית - Author",1,1,1428490312,1428490312,0,1,0,0,0
5021,5021,"production","und","Epstein, Pelte Moses - אפשטין, פלטא בן משה - מה נכבד היום הזה - Author",1,1,1428490312,1428490312,0,1,0,0,0
5022,5022,"production","und","Philippson, Moses - פיליפסון, משה - מודע לבני בינה oder Kinderfreund und Lehrer 1 - Author",1,1,1428490312,1428490312,0,1,0,0,0
5023,5023,"production","und","Bock, Moses Hirsch - בוק, משה (בן) צבי - מודע לילדי בני ישראל - Author",1,1,1428490312,1428490312,0,1,0,0,0
5024,5024,"production","und","Anonymous - מודע לילדי בני ישראל - Editor",1,1,1428490312,1428490312,0,1,0,0,0
5025,5025,"production","und","Friedländer, David - פרידלענדר, דוד - מודעה - Author",1,1,1428490312,1428490312,0,1,0,0,0
5026,5026,"production","und","Itzig, Isaac Daniel - איציג, יצחק דניאל - מודעה - Author",1,1,1428490312,1428490312,0,1,0,0,0
5027,5027,"production","und","Maimon, Salomon - מימון, שלמה - מורה נבוכים א - Commentator",1,1,1428490312,1428490312,0,1,0,0,0
5028,5028,"production","und","Euchel, Isaac Abraham - אייכל, יצחק - מורה נבוכים א - Mevi La'Dfus (Producer)",1,1,1428490312,1428490312,0,1,0,0,0
5029,5029,"production","und","Satanow, Isaak - סטנוב, יצחק - מורה נבוכים ב - Commentator,Mevi La'Dfus (Producer)",1,1,1428490312,1428490312,0,1,0,0,0
5030,5030,"production","und","Satanow, Isaak - סטנוב, יצחק - מורה נבוכים ג - Commentator,Mevi La'Dfus (Producer)",1,1,1428490312,1428490312,0,1,0,0,0
5031,5031,"production","und","אנונימי - מזמור לתודה לאלהינו - Author",1,1,1428490312,1428490312,0,1,0,0,0
5032,5032,"production","und","Wessely, Hartwig - וייזל, נפתלי הרץ - מזמור שיר - Author",1,1,1428490312,1428490312,0,1,0,0,0
5033,5033,"production","und","Büschenthal, Lippmann Moses - בישנטל, ליפמן משה - מזמור שיר לבאנאפארט - Translator",1,1,1428490312,1428490312,0,1,0,0,0
5034,5034,"production","und","Satanow, Isaak - סטנוב, יצחק - מחברות עמנואל - Editor",1,1,1428490312,1428490312,0,1,0,0,0
5035,5035,"production","und","Horowitz, Jehuda - הורוויץ, יהודה - מחברת חיי הנפש ונצחיותה - Author",1,1,1428490312,1428490312,0,1,0,0,0
5036,5036,"production","und","Romanelli, Samuel - רומנלי, שמואל - מחזה שדי - Author",1,1,1428490312,1428490312,0,1,0,0,0
5037,5037,"production","und","Heidenheim, Wolf - הידנהים, וולף - מחזור לחג השבועות - 1805 - Translator,Commentator,Mevi La'Dfus (Producer)",1,1,1428490312,1428490312,0,1,0,0,0
5038,5038,"production","und","Heidenheim, Wolf - הידנהים, וולף - מחזור מנהג פולין ליום כפור - 1803 - Translator,Commentator,Mevi La'Dfus (Producer)",1,1,1428490312,1428490312,0,1,0,0,0
5039,5039,"production","und","Baschwitz - בשוויץ, ברוך - מחזור מנהג פולין ליום כפור - 1803 - Mevi La'Dfus (Producer)",1,1,1428490312,1428490312,0,1,0,0,0
5040,5040,"production","und","Heidenheim, Wolf - הידנהים, וולף - מחזור מנהג פולין ליום כפור - 1803 - Translator,Commentator,Mevi La'Dfus (Producer)",1,1,1428490312,1428490312,0,1,0,0,0
5041,5041,"production","und","Heidenheim, Wolf - הידנהים, וולף - מחזור מנהג פולין ליום ראשון ושני של פסח - 1800 - Translator,Commentator,Mevi La'Dfus (Producer)",1,1,1428490312,1428490312,0,1,0,0,0
5042,5042,"production","und","בשוויץ, ברוך - מחזור מנהג פולין ליום ראשון ושני של פסח - 1800 - Mevi La'Dfus (Producer)",1,1,1428490312,1428490312,0,1,0,0,0
5043,5043,"production","und","Heidenheim, Wolf - הידנהים, וולף - מחזור מנהג פולין ליום ראשון של ראש השנה - 1800 - Translator,Mevi La'Dfus (Producer)",1,1,1428490312,1428490312,0,1,0,0,0
5044,5044,"production","und","בשוויץ, ברוך - מחזור מנהג פולין ליום ראשון של ראש השנה - 1800 - Mevi La'Dfus (Producer)",1,1,1428490312,1428490312,0,1,0,0,0
5045,5045,"production","und","Heidenheim, Wolf - הידנהים, וולף - מחזור מנהג פולין ליום שביעי ושמיני של פסח - 1800 - Translator,Commentator,Mevi La'Dfus (Producer)",1,1,1428490312,1428490312,0,1,0,0,0
5046,5046,"production","und","בשוויץ, ברוך - מחזור מנהג פולין ליום שביעי ושמיני של פסח - 1800 - Mevi La'Dfus (Producer)",1,1,1428490312,1428490312,0,1,0,0,0
5047,5047,"production","und","Heidenheim, Wolf - הידנהים, וולף - מחזור מנהג פולין ליום שני של ראש השנה - 1800 - Translator,Commentator,Mevi La'Dfus (Producer)",1,1,1428490312,1428490312,0,1,0,0,0
5048,5048,"production","und","בשוויץ, ברוך - מחזור מנהג פולין ליום שני של ראש השנה - 1800 - Mevi La'Dfus (Producer)",1,1,1428490312,1428490312,0,1,0,0,0
5049,5049,"production","und","Heidenheim, Wolf - הידנהים, וולף - מחזור מנהג פולין לערבית ליום כפור - 1800 - Translator,Commentator,Mevi La'Dfus (Producer)",1,1,1428490312,1428490312,0,1,0,0,0
5050,5050,"production","und","בשוויץ, ברוך - מחזור מנהג פולין לערבית ליום כפור - 1800 - Mevi La'Dfus (Producer)",1,1,1428490312,1428490312,0,1,0,0,0
5051,5051,"production","und","Heidenheim, Wolf - הידנהים, וולף - מחזור מנהג פולין לשמיני עצרת ולשמחת תורה - 1805 - Translator,Commentator,Mevi La'Dfus (Producer)",1,1,1428490312,1428490312,0,1,0,0,0
5052,5052,"production","und","בשוויץ, ברוך - מחזור מנהג פולין לשמיני עצרת ולשמחת תורה - 1805 - Mevi La'Dfus (Producer)",1,1,1428490312,1428490312,0,1,0,0,0
5053,5053,"production","und","Cohen, Salomon Jacob - כהן, שלום - מטעי קדם על אדמת צפון - Author",1,1,1428490312,1428490312,0,1,0,0,0
5054,5054,"production","und","Herz, Marcus - הרץ, מרכוס - מכתב - Author",1,1,1428490312,1428490312,0,1,0,0,0
5055,5055,"production","und","אנונימי - מכתב - Author,Translator",1,1,1428490312,1428490312,0,1,0,0,0
5056,5056,"production","und","Satanow, Isaak - סטנוב, יצחק - מכתב מרפא לנפש - Author",1,1,1428490312,1428490312,0,1,0,0,0
5057,5057,"production","und","Friedländer, David - פרידלענדר, דוד - מכתב מרפא לנפש - Author",1,1,1428490312,1428490312,0,1,0,0,0
5058,5058,"production","und","אנונימי - מכתבי הרבנים - Author",1,1,1428490312,1428490312,0,1,0,0,0
5059,5059,"production","und","Troplowitz, Joseph Ephrati - האפרתי, יוסף מטראפלוויץ - מלוכת שאול - Author",1,1,1428490312,1428490312,0,1,0,0,0
5060,5060,"production","und","Ben Seew, Juda Löb - בן-זאב, יהודה ליב - מליצה לפורים - Author",1,1,1428490312,1428490312,0,1,0,0,0
5061,5061,"production","und","Friedrichsfeld, David - פרידריכספלד, דוד - מנחת אהבים - Author",1,1,1428490312,1428490312,0,1,0,0,0
5062,5062,"production","und","Schönemann, Salomo - שינמן, שלמה - מנחת בקורים - Author",1,1,1428490312,1428490312,0,1,0,0,0
5063,5063,"production","und","Satanow, Isaak - סטנוב, יצחק - מנחת בקורים - Don't know",1,1,1428490312,1428490312,0,1,0,0,0
5064,5064,"production","und","Belinfante, Isaac - בלינפנטי, יצחק - מנחת נדבה - Author",1,1,1428490312,1428490312,0,1,0,0,0
5065,5065,"production","und","Wessely, Hartwig - וייזל, נפתלי הרץ - מסכת אבות - Commentator",1,1,1428490312,1428490312,0,1,0,0,0
5066,5066,"production","und","Baras, Simon - בר\"ז, שמעון - מערכי לב - Author",1,1,1428490312,1428490312,0,1,0,0,0
5067,5067,"production","und","Mendelsohn, Moses - מנדלסון (פרנקפורט), משה - מציאת הארץ החדשה א - Translator",1,1,1428490312,1428490312,0,1,0,0,0
5068,5068,"production","und","Wessely, Hartwig - וייזל, נפתלי הרץ - מציאת הארץ החדשה א - Editor",1,1,1428490312,1428490312,0,1,0,0,0
5069,5069,"production","und","אנונימי - מציאת הארץ החדשה א - Don't know",1,1,1428490312,1428490312,0,1,0,0,0
5070,5070,"production","und","Romanelli, Samuel - רומנלי, שמואל - משא בערב - Author",1,1,1428490312,1428490312,0,1,0,0,0
5071,5071,"production","und","Cohen, Salomon Jacob - כהן, שלום - משלי אגור א - Author",1,1,1428490312,1428490312,0,1,0,0,0
5072,5072,"production","und","Satanow, Isaak - סטנוב, יצחק - משלי אסף א - Author",1,1,1428490312,1428490312,0,1,0,0,0
5073,5073,"production","und","Satanow, Isaak - סטנוב, יצחק - משלי אסף ב - Author",1,1,1428490312,1428490312,0,1,0,0,0
5074,5074,"production","und","Satanow, Isaak - סטנוב, יצחק - משלי אסף ג - Author",1,1,1428490312,1428490312,0,1,0,0,0
5075,5075,"production","und","Satanow, Isaak - סטנוב, יצחק - נבואת הילד - Commentator",1,1,1428490312,1428490312,0,1,0,0,0
5076,5076,"production","und","Anonymous - נתיב לשון עברית - Author",1,1,1428490312,1428490312,0,1,0,0,0
5077,5077,"production","und","Löwe, Joel - ברי\"ל, יואל - סדר הגדה על פסח - Translator",1,1,1428490312,1428490312,0,1,0,0,0
5078,5078,"production","und","Satanow, Isaak - סטנוב, יצחק - סדר הגדה על פסח - Don't know",1,1,1428490312,1428490312,0,1,0,0,0
5079,5079,"production","und","Cöslin, Chajim - קסלין, חיים - סדר לוח הבנינים ולוח משקלי השמות - Don't know",1,1,1428490312,1428490312,0,1,0,0,0
5080,5080,"production","und","Satanow, Isaak - סטנוב, יצחק - סדר סליחה - Editor",1,1,1428490312,1428490312,0,1,0,0,0
5081,5081,"production","und","Ottensosser, David - אוטנזוסר, דוד - סדר קינות לתשעה באב - Translator",1,1,1428490312,1428490312,0,1,0,0,0
5082,5082,"production","und","Zirndorffer, Isaac David - צירנדורף, איצק - סדר קינות לתשעה באב - Mevi La'Dfus (Producer)",1,1,1428490312,1428490312,0,1,0,0,0
5083,5083,"production","und","Worms, Ascher Anschel - וורמס, אנשיל - סייג לתורה - Author",1,1,1428490312,1428490312,0,1,0,0,0
5084,5084,"production","und","Worms, Wolff - וורמס, וולף - סייג לתורה - Mevi La'Dfus (Producer)",1,1,1428490312,1428490312,0,1,0,0,0
5085,5085,"production","und","Levison, George (Mordechai Gumpel Schnaber) - שנאבר-לויזון, גומפל מרדכי - סלת מנחה בלולה - Author",1,1,1428490312,1428490312,0,1,0,0,0
5086,5086,"production","und","מרגליות, יהודה ליב בן אשר זליג - ספר אגרת המליצה ומשפט לשה\"ק - Author",1,1,1428490312,1428490312,0,1,0,0,0
5087,5087,"production","und","Soldin, Jakob - זולדין, אליקים איסרל - ספר אגרת הקדש - Mevi La'Dfus (Producer)",1,1,1428490312,1428490312,0,1,0,0,0
5088,5088,"production","und","נפתלי הירץ בן יהודה ליב, מהלברשטט - ספר אור לעת בקר - Don't know",1,1,1428490312,1428490312,0,1,0,0,0
5089,5089,"production","und","מרגליות, יהודה ליב בן אשר זליג - ספר אור עולם - Author",1,1,1428490312,1428490312,0,1,0,0,0
5090,5090,"production","und","יהודה ליב בן משה מהמבורג - ספר אור עולם קטן א - Don't know",1,1,1428490312,1428490312,0,1,0,0,0
5091,5091,"production","und","Satanow, Isaak - סטנוב, יצחק - ספר איוב - Commentator",1,1,1428490312,1428490312,0,1,0,0,0
5092,5092,"production","und","Satanow, Isaak - סטנוב, יצחק - ספר אמרי בינה - Author",1,1,1428490312,1428490312,0,1,0,0,0
5093,5093,"production","und","יוסף שלמה, מליסא - ספר בחינות עולם - Mevi La'Dfus (Producer)",1,1,1428490312,1428490312,0,1,0,0,0
5094,5094,"production","und","(Feder)-Guttmann, Tuvia - פדר, טוביה - ספר בית נאמן - Author",1,1,1428490312,1428490312,0,1,0,0,0
5095,5095,"production","und","Dubno, Salomon - דובנא, שלמה - ספר ברכת יוסף - Author",1,1,1428490312,1428490312,0,1,0,0,0
5096,5096,"production","und","Levi, Avigdor - לוי, אביגדור - ספר דבר טוב - Author",1,1,1428490312,1428490312,0,1,0,0,0
5097,5097,"production","und","Schwab, Abraham ben Menachem Mendel - שוואב, אברהם בן מנחם מנדל - ספר דברי יושר א - Author",1,1,1428490312,1428490312,0,1,0,0,0
5098,5098,"production","und","Schwab, Abraham ben Menachem Mendel - שוואב, אברהם בן מנחם מנדל - ספר דברי יושר ב - Author",1,1,1428490312,1428490312,0,1,0,0,0
5099,5099,"production","und","Marcus (Ilfeld), Hartog (Hirsch) - מרקוס, צבי הירש בן מרדכי - ספר דברי נגידים - Translator",1,1,1428490312,1428490312,0,1,0,0,0
5100,5100,"production","und","Wolf, Joseph - וולף, יוסף - ספר דניאל - Translator",1,1,1428490312,1428490312,0,1,0,0,0
5101,5101,"production","und","Philippson, Moses - פיליפסון, משה - ספר דניאל - Commentator",1,1,1428490312,1428490312,0,1,0,0,0
5102,5102,"production","und","Driesen, Mordechai - דריזן, מרדכי בן שמעיה - ספר דקדוק אליהו הלוי האשכנזי - Mevi La'Dfus (Producer)",1,1,1428490312,1428490312,0,1,0,0,0
5103,5103,"production","und","Marcus (Ilfeld), Hartog (Hirsch) - מרקוס, צבי הירש בן מרדכי - ספר דרך ההשגחה - Author",1,1,1428490312,1428490312,0,1,0,0,0
5104,5104,"production","und","Baruch Schick of Shklov - שיק, ברוך משקלוב - ספר דרך ישרה - Author",1,1,1428490312,1428490312,0,1,0,0,0
5105,5105,"production","und","Jeitteles, Baruch (Benedict) - ייטלש, ברוך - ספר האורב - Author",1,1,1428490312,1428490312,0,1,0,0,0
5106,5106,"production","und","הורוויץ, פנחס אליהו - ספר הברית א - Author,Translator",1,1,1428490312,1428490312,0,1,0,0,0
5107,5107,"production","und","Satanow, Isaak - סטנוב, יצחק - ספר הגדרים - Mevi La'Dfus (Producer)",1,1,1428490312,1428490312,0,1,0,0,0
5108,5108,"production","und","Satanow, Isaak - סטנוב, יצחק - ספר הגלוי והחתום - Author",1,1,1428490312,1428490312,0,1,0,0,0
5109,5109,"production","und","Satanow, Isaak - סטנוב, יצחק - ספר הולך תמים - Author",1,1,1428490312,1428490312,0,1,0,0,0
5110,5110,"production","und","Satanow, Isaak - סטנוב, יצחק - ספר החזיון א - Author",1,1,1428490312,1428490312,0,1,0,0,0
5111,5111,"production","und","Horowitz, Jehuda - הורוויץ, יהודה - ספר היכל עונג - Author",1,1,1428490312,1428490312,0,1,0,0,0
5112,5112,"production","und","Satanow, Isaak - סטנוב, יצחק - ספר הכוזרי - תקנ''ה - Commentator",1,1,1428490312,1428490312,0,1,0,0,0
5113,5113,"production","und","Samocz, Israel - זמושץ, ישראל - ספר הכוזרי - תקנ''ו - Commentator",1,1,1428490312,1428490312,0,1,0,0,0
5114,5114,"production","und","ירוחם בן ישכר בער מלבוב - ספר הכוזרי - תקנ''ו - Mevi La'Dfus (Producer)",1,1,1428490312,1428490312,0,1,0,0,0
5115,5115,"production","und","צבי הירש בן מנחם נחום - ספר הלכה למעשה - Author",1,1,1428490312,1428490312,0,1,0,0,0
5116,5116,"production","und","Satanow, Isaak - סטנוב, יצחק - ספר המדות - 1784 - Author",1,1,1428490312,1428490312,0,1,0,0,0
5117,5117,"production","und","Satanow, Isaak - סטנוב, יצחק - ספר המדות א - Commentator",1,1,1428490312,1428490312,0,1,0,0,0
5118,5118,"production","und","Wessely, Hartwig - וייזל, נפתלי הרץ - ספר המדות א - תקמ\"ו - Author",1,1,1428490312,1428490312,0,1,0,0,0
5119,5119,"production","und","Satanow, Isaak - סטנוב, יצחק - ספר המדות ב - Commentator",1,1,1428490312,1428490312,0,1,0,0,0
5120,5120,"production","und","Gerson, Elias - אליהו מפינטשוב - ספר העקרים - Editor",1,1,1428490312,1428490312,0,1,0,0,0
5121,5121,"production","und","Satanow, Isaak - סטנוב, יצחק - ספר השרשים א - Author",1,1,1428490312,1428490312,0,1,0,0,0
5122,5122,"production","und","Satanow, Isaak - סטנוב, יצחק - ספר השרשים ב - Author",1,1,1428490312,1428490312,0,1,0,0,0
5123,5123,"production","und","Satanow, Isaak - סטנוב, יצחק - ספר ויעתר יצחק - Editor",1,1,1428490312,1428490312,0,1,0,0,0
5124,5124,"production","und","Buchner, Zeev Wolf - בוכנר, זאב וולף - ספר זבד המליצה - Author",1,1,1428490312,1428490312,0,1,0,0,0
5125,5125,"production","und","מינדן, יהודה ליב בן יואל - ספר זכר רב - Mevi La'Dfus (Producer)",1,1,1428490312,1428490312,0,1,0,0,0
5126,5126,"production","und","Mendelssohn, Moses - מנדלסון, משה - ספר זמירות ישראל א - Translator",1,1,1428490312,1428490312,0,1,0,0,0
5127,5127,"production","und","Löwe, Joel - ברי\"ל, יואל - ספר זמירות ישראל א - Commentator,Editor",1,1,1428490312,1428490312,0,1,0,0,0
5128,5128,"production","und","Mendelssohn, Moses - מנדלסון, משה - ספר זמירות ישראל ב - Translator",1,1,1428490312,1428490312,0,1,0,0,0
5129,5129,"production","und","Löwe, Joel - ברי\"ל, יואל - ספר זמירות ישראל ב - Commentator,Editor",1,1,1428490312,1428490312,0,1,0,0,0
5130,5130,"production","und","Mendelssohn, Moses - מנדלסון, משה - ספר זמירות ישראל ג - Translator",1,1,1428490312,1428490312,0,1,0,0,0
5131,5131,"production","und","Löwe, Joel - ברי\"ל, יואל - ספר זמירות ישראל ג - Commentator,Editor",1,1,1428490312,1428490312,0,1,0,0,0
5132,5132,"production","und","Mendelssohn, Moses - מנדלסון, משה - ספר זמירות ישראל ד - Translator",1,1,1428490312,1428490312,0,1,0,0,0
5133,5133,"production","und","Löwe, Joel - ברי\"ל, יואל - ספר זמירות ישראל ד - Commentator,Editor",1,1,1428490312,1428490312,0,1,0,0,0
5134,5134,"production","und","Löwe, Joel - ברי\"ל, יואל - ספר זמירות ישראל ה - Author",1,1,1428490312,1428490312,0,1,0,0,0
5135,5135,"production","und","Kerner, Moshe - קרנר, משה בן אליעזר - ספר זרע קודש - Author",1,1,1428490312,1428490312,0,1,0,0,0
5136,5136,"production","und","Ulmann, Naphtalie Herz - אולמן, נפתלי הרץ - ספר חכמת השרשים - Author",1,1,1428490312,1428490312,0,1,0,0,0
5137,5137,"production","und","Wessely, Hartwig - וייזל, נפתלי הרץ - ספר חכמת שלמה - Translator,Commentator",1,1,1428490312,1428490312,0,1,0,0,0
5138,5138,"production","und","Landau, Israel - לנדא, ישראל - ספר חק לישראל - Mevi La'Dfus (Producer),Translator,Editor",1,1,1428490312,1428490312,0,1,0,0,0
5139,5139,"production","und","יעקב חיים בן יהושע הכהן - ספר חקי חיים - Author",1,1,1428490312,1428490312,0,1,0,0,0
5140,5140,"production","und","יהודה ליב בן משה, מהמבורג - ספר טורי ישפה - Author",1,1,1428490312,1428490312,0,1,0,0,0
5141,5141,"production","und","Schack, Chaim ben Mosche - שק, חיים בן משה - ספר יד חיים - Author",1,1,1428490312,1428490312,0,1,0,0,0
5142,5142,"production","und","Sandersleben, Mosse Levi - סנדרסלבן, משה לוי - ספר יסוד חנוך נערים - Author,Translator",1,1,1428490312,1428490312,0,1,0,0,0
5143,5143,"production","und","בנימין משה מעלי - ספר יסוד מורא - Mevi La'Dfus (Producer)",1,1,1428490312,1428490312,0,1,0,0,0
5144,5144,"production","und","Baruch Schick of Shklov - שיק, ברוך משקלוב - ספר יסוד עולם - Mevi La'Dfus (Producer)",1,1,1428490312,1428490312,0,1,0,0,0
5145,5145,"production","und","Friesenhausen, David ben Meir Hakohen - פריזנהויזן, דוד - ספר כליל החשבון - Author",1,1,1428490312,1428490312,0,1,0,0,0
5146,5146,"production","und","Horowitz, Jehuda - הורוויץ, יהודה - ספר כרם עין גדי - Author",1,1,1428490312,1428490312,0,1,0,0,0
5147,5147,"production","und","Berlin Saul - ברלין, שאול - ספר כתב יושר - Author",1,1,1428490312,1428490312,0,1,0,0,0
5148,5148,"production","und","אנונימי - ספר כתר מלכות - Don't know",1,1,1428490312,1428490312,0,1,0,0,0
5149,5149,"production","und","אנונימי - ספר לשון למודים - Mevi La'Dfus (Producer)",1,1,1428490312,1428490312,0,1,0,0,0
5150,5150,"production","und","Cohen, Benjamin Moses - כהן, בנימין משה - ספר מאזנים - Mevi La'Dfus (Producer)",1,1,1428490312,1428490312,0,1,0,0,0
5151,5151,"production","und","פולק, מאיר בן גבריאל - ספר מאיר נתיב הלשון א - Author",1,1,1428490312,1428490312,0,1,0,0,0
5152,5152,"production","und","Gumpertz, Aaron - גומפרץ, אהרון - ספר מגלה סוד - Author,Commentator",1,1,1428490312,1428490312,0,1,0,0,0
5153,5153,"production","und","Horowitz, Jehuda - הורוויץ, יהודה - ספר מגלת סדרים - Author",1,1,1428490312,1428490312,0,1,0,0,0
5154,5154,"production","und","Levin, Menachem Mendel - לפין, מנחם מנדל - ספר מודע לבינה - Author",1,1,1428490312,1428490312,0,1,0,0,0
5155,5155,"production","und","הכים, משה בן חיים - ספר מכלול - Commentator,Mevi La'Dfus (Producer)",1,1,1428490312,1428490312,0,1,0,0,0
5156,5156,"production","und","Katz, Haim Abraham - כץ, חיים אברהם בן יהודה - ספר מלחמה בשלום - Author",1,1,1428490312,1428490312,0,1,0,0,0
5157,5157,"production","und","מינדן, יהודה ליב בן יואל - ספר מלים לאלוה - Editor",1,1,1428490312,1428490312,0,1,0,0,0
5158,5158,"production","und","Wolfsohn-Halle, Aron - וולפסון, אהרון - ספר מלכים א - Translator,Commentator",1,1,1428490312,1428490312,0,1,0,0,0
5159,5159,"production","und","Wolfsohn-Halle, Aron - וולפסון, אהרון - ספר מלכים ב - Translator,Commentator",1,1,1428490312,1428490312,0,1,0,0,0
5160,5160,"production","und","Obernick, Meir - אוברניק, מאיר - ספר מנחה חדשה א - Translator,Commentator",1,1,1428490312,1428490312,0,1,0,0,0
5161,5161,"production","und","Obernick, Meir - אוברניק, מאיר - ספר מנחה חדשה ב - Translator,Commentator",1,1,1428490312,1428490312,0,1,0,0,0
5162,5162,"production","und","Detmold, Samuel - דטמולד, שמואל - ספר מנחה חדשה ב - Translator,Commentator",1,1,1428490312,1428490312,0,1,0,0,0
5163,5163,"production","und","Obernick, Meir - אוברניק, מאיר - ספר מנחה חדשה ד - Translator,Commentator",1,1,1428490312,1428490312,0,1,0,0,0
5164,5164,"production","und","Obernick, Meir - אוברניק, מאיר - ספר מנחה חדשה ה - Translator,Commentator",1,1,1428490312,1428490312,0,1,0,0,0
5165,5165,"production","und","Detmold, Samuel - דטמולד, שמואל - ספר מנחה חדשה ו - Translator,Commentator",1,1,1428490312,1428490312,0,1,0,0,0
5166,5166,"production","und","Wolfsohn-Halle, Aron - וולפסון, אהרון - ספר מנחה חדשה י - Translator,Commentator",1,1,1428490312,1428490312,0,1,0,0,0
5167,5167,"production","und","Detmold, Samuel - דטמולד, שמואל - ספר מנחה חדשה י\"א - Translator,Commentator",1,1,1428490312,1428490312,0,1,0,0,0
5168,5168,"production","und","Detmold, Samuel - דטמולד, שמואל - ספר מנחה חדשה י\"ב - Translator,Commentator",1,1,1428490312,1428490312,0,1,0,0,0
5169,5169,"production","und","Neumann, Israel Moses - נוימן, ישראל משה - ספר מנחה טהורה - Translator",1,1,1428490312,1428490312,0,1,0,0,0
5170,5170,"production","und","Löwe, Joel - ברי\"ל, יואל - ספר מנחה טהורה - Translator",1,1,1428490312,1428490312,0,1,0,0,0
5171,5171,"production","und","Wolf, Joseph - וולף, יוסף - ספר מנחה טהורה - Translator",1,1,1428490312,1428490312,0,1,0,0,0
5172,5172,"production","und","Salomon, Gotthold - סלומון, גוטהולד - ספר מנחה טהורה - Translator",1,1,1428490312,1428490312,0,1,0,0,0
5173,5173,"production","und","Philippson, Moses - פיליפסון, משה - ספר מנחה טהורה - Mevi La'Dfus (Producer)",1,1,1428490312,1428490312,0,1,0,0,0
5174,5174,"production","und","Cöslin, Chajim - קסלין, חיים - ספר מסלול - Author",1,1,1428490312,1428490312,0,1,0,0,0
5175,5175,"production","und","Neumann, Moses Samuel - נוימן, משה שמואל - ספר מעגל ישר - Author",1,1,1428490312,1428490312,0,1,0,0,0
5176,5176,"production","und","Worms, Ascher Anschel - וורמס, אנשיל - ספר מעדני מלך - Don't know",1,1,1428490312,1428490312,0,1,0,0,0
5177,5177,"production","und","אברהם בן מודל, מאטינגן - ספר מערכת אברהם - Don't know",1,1,1428490312,1428490312,0,1,0,0,0
5178,5178,"production","und","גדליה בן משה - ספר מעשי יהוה א - Don't know",1,1,1428490312,1428490312,0,1,0,0,0
5179,5179,"production","und","גדליה בן משה - ספר מעשי יהוה ב - Author,Translator",1,1,1428490312,1428490312,0,1,0,0,0
5180,5180,"production","und","Berlin, Saul - ברלין, שאול - ספר מצפה יקתאל - Author",1,1,1428490312,1428490312,0,1,0,0,0
5181,5181,"production","und","Friedländer, David - פרידלענדר, דוד - ספר מצפה יקתאל - Mevi La'Dfus (Producer)",1,1,1428490312,1428490312,0,1,0,0,0
5182,5182,"production","und","Itzig, Isaac Daniel - איציג, יצחק דניאל - ספר מצפה יקתאל - Mevi La'Dfus (Producer)",1,1,1428490312,1428490312,0,1,0,0,0
5183,5183,"production","und","Schulman, Naftali Hirtz - שולמן, נפתלי הרץ - ספר מקוה ישראל - Mevi La'Dfus (Producer)",1,1,1428490312,1428490312,0,1,0,0,0
5184,5184,"production","und","Waltsch, Shimeon - ולטש, שמעון - ספר נאוה קדש - Commentator",1,1,1428490312,1428490312,0,1,0,0,0
5185,5185,"production","und","Samocz, Israel - זמושץ, ישראל - ספר נזד הדמע - Author",1,1,1428490312,1428490312,0,1,0,0,0
5186,5186,"production","und","Mendelssohn, Moses - מנדלסון, משה - ספר נתיבות השלום א - Translator,Commentator",1,1,1428490312,1428490312,0,1,0,0,0
5187,5187,"production","und","Dubno, Salomon - דובנא, שלמה - ספר נתיבות השלום א - Commentator",1,1,1428490312,1428490312,0,1,0,0,0
5188,5188,"production","und","Mendelssohn, Moses - מנדלסון, משה - ספר נתיבות השלום ב - Translator,Commentator",1,1,1428490312,1428490312,0,1,0,0,0
5189,5189,"production","und","Dubno, Salomon - דובנא, שלמה - ספר נתיבות השלום ב - Commentator",1,1,1428490312,1428490312,0,1,0,0,0
5190,5190,"production","und","Mendelssohn, Moses - מנדלסון, משה - ספר נתיבות השלום ג - Translator",1,1,1428490312,1428490312,0,1,0,0,0
5191,5191,"production","und","Wessely, Hartwig - וייזל, נפתלי הרץ - ספר נתיבות השלום ג - Commentator",1,1,1428490312,1428490312,0,1,0,0,0
5192,5192,"production","und","Mendelssohn, Moses - מנדלסון, משה - ספר נתיבות השלום ד - Translator",1,1,1428490312,1428490312,0,1,0,0,0
5193,5193,"production","und","Jaroslaw, Aron - ירוסלב, אהרן - ספר נתיבות השלום ד - Commentator",1,1,1428490312,1428490312,0,1,0,0,0
