uuid,name,slug,best_qid,best_label,best_score,best_reasons,second_qid,second_label,second_score,action,all_candidates
e4410f34-609b-4ffd-85f8-2018e01dbe98,Senftenberg,senftenberg,Q491754,Senftenberg,26,name_exact|p31_settlement|coords_eu_il|country_DE|has_sitelinks|search_rank_0,Q158272,ז'מברק,19,auto,"[{""qid"": ""Q491754"", ""label"": ""Senftenberg"", ""desc"": ""town in Brandenburg, Germany"", ""score"": 26}, {""qid"": ""Q158272"", ""label"": ""ז'מברק"", ""desc"": ""town in the Czech Republic"", ""score"": 19}, {""qid"": ""Q801427"", ""label"": ""Senftenberg railway station"", ""desc"": ""railway station in Senftenberg, Germany"", ""score"": 17}, {""qid"": ""Q700286"", ""label"": ""Senftenberg"", ""desc"": ""Marktgemeinde im Bezirk Krems, Niederösterreich"", ""score"": 16}, {""qid"": ""Q136934008"", ""label"": ""Senftenberg"", ""desc"": ""cadastral community in Krems District"", ""score"": 12}, {""qid"": ""Q112898355"", ""label"": ""Senftenberg"", ""desc"": ""Ortschaft im Bezirk Krems"", ""score"": 10}]"
783157d9-ae04-4274-8bc6-429a8eb338eb,Shkloŭ,shklou,Q730175,Škłow,21,alias_exact|coords_eu_il|country_BY|has_sitelinks|search_rank_0,Q99284121,Shklou penal colony #17,15,auto,"[{""qid"": ""Q730175"", ""label"": ""Škłow"", ""desc"": ""city in Belarus"", ""score"": 21}, {""qid"": ""Q99284121"", ""label"": ""Shklou penal colony #17"", ""desc"": """", ""score"": 15}]"
1cad62ed-34c2-42b2-a6a3-a8080a4916ce,Slawkowiec,slawkowiec,,,0,,,,0,manual,[]
521b4d74-66d3-48c2-a8a1-49b3e7cdc02f,Slonim,slonim,Q863576,Slonim,22,name_exact|coords_eu_il|country_BY|has_sitelinks|search_rank_0,Q1953359,Slonim district,17,auto,"[{""qid"": ""Q863576"", ""label"": ""Slonim"", ""desc"": ""city in Belarus"", ""score"": 22}, {""qid"": ""Q1953359"", ""label"": ""Slonim district"", ""desc"": ""district of Belarus"", ""score"": 17}, {""qid"": ""Q28380770"", ""label"": ""Slonim"", ""desc"": ""railway station in Slonim, Belarus"", ""score"": 14}, {""qid"": ""Q37508087"", ""label"": ""Slonim"", ""desc"": ""family name"", ""score"": 13}, {""qid"": ""Q4995025"", ""label"": ""חסידות סלונים"", ""desc"": ""חצר חסידית שנוסדה בעיר סלונים, במערב בלארוס"", ""score"": 10}, {""qid"": ""Q109730904"", ""label"": ""Słonimski"", ""desc"": ""Familienname"", ""score"": 4}]"
ff014364-187a-4b28-938f-5aa8a2cf56ee,Stampfen,stampfen,Q133446568,Stampfen,22,name_exact|coords_eu_il|country_AT|has_sitelinks|search_rank_0,Q782928,Stupava,21,manual,"[{""qid"": ""Q133446568"", ""label"": ""Stampfen"", ""desc"": ""locality in Spittal an der Drau District, Austria"", ""score"": 22}, {""qid"": ""Q782928"", ""label"": ""Stupava"", ""desc"": ""Gemeinde in der Slowakei"", ""score"": 21}, {""qid"": ""Q63436601"", ""label"": ""Stampfen"", ""desc"": ""article in Otto's encyclopedia"", ""score"": 15}, {""qid"": ""Q2050624"", ""label"": ""Querachse"", ""desc"": ""rotation of a vehicle or stiff body about the side-to-side axis"", ""score"": 10}, {""qid"": ""Q56297210"", ""label"": ""Stampfen"", ""desc"": ""wiederholtes Stoßen eines stumpfen Objekts in einer Abwärtsbewegung auf einen Stampfgut, zur Verdichtung oder Zerkleinerung"", ""score"": 9}, {""qid"": ""Q56405973"", ""label"": ""Stampfendorf"", ""desc"": ""locality in Freistadt District"", ""score"": 9}, {""qid"": ""Q2329979"", ""label"": ""Stampfen"", ""desc"": ""דף פירושונים"", ""score"": 7}, {""qid"": ""Q104787204"", ""label"": ""Stampfen"", ""desc"": ""hart und schnell einen Fuß auf den Boden stellen, wobei ein lautes Geräusch entsteht"", ""score"": 5}]"
ee8569c4-a3a4-4841-8ea2-fe04bda84c71,Stargard,stargard,Q106268,Stargard,26,name_exact|p31_settlement|coords_eu_il|country_PL|has_sitelinks|search_rank_0,Q1340630,Stargard County,17,auto,"[{""qid"": ""Q106268"", ""label"": ""Stargard"", ""desc"": ""city and urban gmina of Poland"", ""score"": 26}, {""qid"": ""Q1340630"", ""label"": ""Stargard County"", ""desc"": ""powiat of Poland"", ""score"": 17}, {""qid"": ""Q9344135"", ""label"": ""Stargard"", ""desc"": ""railway station in Stargard, Poland"", ""score"": 14}, {""qid"": ""Q106070072"", ""label"": ""Stargard"", ""desc"": ""family name"", ""score"": 13}, {""qid"": ""Q7601861"", ""label"": ""Stargard"", ""desc"": ""Girlgroup"", ""score"": 11}, {""qid"": ""Q557772"", ""label"": ""Gmina Stargard"", ""desc"": ""rural gmina of Poland"", ""score"": 11}, {""qid"": ""Q1317319"", ""label"": ""Morbus Stargardt"", ""desc"": ""Krankheit"", ""score"": 4}, {""qid"": ""Q37564882"", ""label"": ""Stargardt"", ""desc"": ""Familienname"", ""score"": 2}]"
55a79f0f-d2ea-4a9d-9469-01e357a9941f,Stettin,stettin,Q393,Szczecin,23,alias_exact|p31_settlement|coords_eu_il|has_sitelinks|search_rank_0,Q870107,Region of Stettin,13,auto,"[{""qid"": ""Q393"", ""label"": ""Szczecin"", ""desc"": ""capital city of the West Pomeranian Voivodeship, Poland"", ""score"": 23}, {""qid"": ""Q870107"", ""label"": ""Region of Stettin"", ""desc"": ""territorial unit in the Prussian province of Pomerania"", ""score"": 13}, {""qid"": ""Q392532"", ""label"": ""Štítina"", ""desc"": ""Gemeinde in Tschechien"", ""score"": 13}, {""qid"": ""Q51469073"", ""label"": ""Entomologische Zeitung"", ""desc"": ""scientific journal (1840–1911)"", ""score"": 12}, {""qid"": ""Q36907443"", ""label"": ""Stettin"", ""desc"": ""שם משפחה (Stettin)"", ""score"": 11}, {""qid"": ""Q2224871"", ""label"": ""Stettin"", ""desc"": ""township in Marathon County, Wisconsin"", ""score"": 7}, {""qid"": ""Q7611671"", ""label"": ""Stettin"", ""desc"": ""human settlement in Marathon County, Wisconsin, United States of America"", ""score"": 7}, {""qid"": ""Q9345782"", ""label"": ""Stettiner Entomologische Zeitung"", ""desc"": ""scientific journal (1912–1944)"", ""score"": 6}, {""qid"": ""Q292745"", ""label"": ""AG Vulcan Stettin"", ""desc"": ""German shipbuilding and locomotive building company"", ""score"": 4}]"
e7a81662-9a49-436b-9221-0b8538bd6e6e,Stralsund,stralsund,Q4065,Stralsund,26,name_exact|p31_settlement|coords_eu_il|country_DE|has_sitelinks|search_rank_0,Q320175,Stralsund Hauptbahnhof,19,auto,"[{""qid"": ""Q4065"", ""label"": ""Stralsund"", ""desc"": ""town in Mecklenburg-Vorpommern, Germany"", ""score"": 26}, {""qid"": ""Q320175"", ""label"": ""Stralsund Hauptbahnhof"", ""desc"": ""German railway station"", ""score"": 19}, {""qid"": ""Q32749642"", ""label"": ""Stralsund"", ""desc"": ""Wikimedia-Duplikat"", ""score"": 18}, {""qid"": ""Q15855548"", ""label"": ""Stralsund"", ""desc"": ""mine in Germany"", ""score"": 14}, {""qid"": ""Q15849382"", ""label"": ""Stralsund"", ""desc"": ""German television series"", ""score"": 11}, {""qid"": ""Q105725118"", ""label"": ""IMO 8779516"", ""desc"": ""deutscher Tonnenleger des WSA Ostsee"", ""score"": 6}, {""qid"": ""Q112240112"", ""label"": ""Stralsund"", ""desc"": ""painting by Dettmann 1939"", ""score"": 5}]"
8b43871d-bb9e-40d2-8321-011c48238962,Strasbourg,strasbourg,Q6602,Strasbourg,26,name_exact|p31_settlement|coords_eu_il|country_FR|has_sitelinks|search_rank_0,Q126334,RC Strasbourg Alsace,16,auto,"[{""qid"": ""Q6602"", ""label"": ""Strasbourg"", ""desc"": ""capital and largest city of Grand Est, located in the historical region of Alsace"", ""score"": 26}, {""qid"": ""Q126334"", ""label"": ""RC Strasbourg Alsace"", ""desc"": ""association football club in France"", ""score"": 16}, {""qid"": ""Q110609440"", ""label"": ""Strasbourg"", ""desc"": """", ""score"": 14}, {""qid"": ""Q2298889"", ""label"": ""Strasbourg"", ""desc"": ""1936 Dunkerque-class battleship"", ""score"": 13}, {""qid"": ""Q1917272"", ""label"": ""Strasbourg"", ""desc"": ""עיירה בקנדה"", ""score"": 11}, {""qid"": ""Q110573404"", ""label"": ""Strasbourg"", ""desc"": """", ""score"": 10}, {""qid"": ""Q845468"", ""label"": ""Strasbourg Museum of Modern and Contemporary Art"", ""desc"": ""art museum in Strasbourg, France"", ""score"": 9}, {""qid"": ""Q27713522"", ""label"": ""Strasbourg medical"", ""desc"": ""journal"", ""score"": 6}, {""qid"": ""Q155973"", ""label"": ""4690 Strasbourg"", ""desc"": ""אסטרואיד"", ""score"": 6}]"
86ce0679-c4d0-4335-9cd0-a6b4432c7ab5,Strelitz,strelitz,Q37444310,Strelitz,17,name_exact|has_sitelinks|search_rank_0,Q2305455,Střelice,17,manual,"[{""qid"": ""Q37444310"", ""label"": ""Strelitz"", ""desc"": ""family name"", ""score"": 17}, {""qid"": ""Q2305455"", ""label"": ""Střelice"", ""desc"": ""Gemeinde in Tschechien"", ""score"": 17}, {""qid"": ""Q1237784"", ""label"": ""Strelitz-Alt"", ""desc"": ""Stadtteil von Neustrelitz (Mecklenburg-Vorpommern)"", ""score"": 13}, {""qid"": ""Q148904"", ""label"": ""Strelitzia reginae"", ""desc"": ""species of plant"", ""score"": 12}, {""qid"": ""Q147888"", ""label"": ""Strelitzia"", ""desc"": ""genus of plants"", ""score"": 8}, {""qid"": ""Q860413"", ""label"": ""סטרלצים"", ""desc"": ""יחידות חי\""ר קבועות בצבא רוסיה הצארית שהוקמו ב-1550"", ""score"": 6}, {""qid"": ""Q147867"", ""label"": ""Strelitziaceae"", ""desc"": ""family of plants"", ""score"": 4}, {""qid"": ""Q149601"", ""label"": ""Strelitzia nicolai"", ""desc"": ""species of plant"", ""score"": 4}]"
f666facf-8f3f-4ad5-8f5b-a2d9d42df112,Stuttgart,stuttgart,Q1022,Stuttgart,26,name_exact|p31_settlement|coords_eu_il|country_DE|has_sitelinks|search_rank_0,Q79844,Stuttgart,15,auto,"[{""qid"": ""Q1022"", ""label"": ""Stuttgart"", ""desc"": ""city on the Neckar river and capital of the federal state Baden-Württemberg, Germany"", ""score"": 26}, {""qid"": ""Q79844"", ""label"": ""Stuttgart"", ""desc"": ""city in Arkansas, United States"", ""score"": 15}, {""qid"": ""Q727750"", ""label"": ""Stuttgart-Mitte"", ""desc"": ""human settlement in Germany"", ""score"": 13}, {""qid"": ""Q14912379"", ""label"": ""Stuttgart"", ""desc"": ""ship"", ""score"": 12}, {""qid"": ""Q21417186"", ""label"": ""Stuttgart Database of Scientific Illustrators 1450–1950"", ""desc"": ""Datenbank der wissenschaftlichen Illustratoren"", ""score"": 10}, {""qid"": ""Q152349"", ""label"": ""MHPArena"", ""desc"": ""Fußballstadion in Stuttgart, Baden-Württemberg"", ""score"": 9}, {""qid"": ""Q1398505"", ""label"": ""Stuttgart-Nord"", ""desc"": ""human settlement in Germany"", ""score"": 9}, {""qid"": ""Q122453"", ""label"": ""Universität Stuttgart"", ""desc"": ""vom Bundesland Baden-Württemberg getragene Universität in Stuttgart"", ""score"": 9}, {""qid"": ""Q108315630"", ""label"": ""Stuttgart City Council"", ""desc"": ""Municipal self-government of the state capital Stuttgart"", ""score"": 8}, {""qid"": ""Q1631121"", ""label"": ""Stuttgart"", ""desc"": ""עיירה בארצות הברית"", ""score"": 7}]"
56f59686-69f7-42f0-bf97-56d87ee9f645,Sudilkov,sudilkov,Q4445436,Sudylkiv,21,alias_exact|coords_eu_il|country_UA|has_sitelinks|search_rank_0,,,0,auto,"[{""qid"": ""Q4445436"", ""label"": ""Sudylkiv"", ""desc"": ""village in Shepetivka Raion, Khmelnytsky Oblast, Ukraine"", ""score"": 21}]"
f4248f32-f421-458e-8324-8f933fdc04dd,Sulzbach,sulzbach,Q616258,Sulzbach/Saar,23,alias_exact|p31_settlement|coords_eu_il|country_DE|has_sitelinks|search_rank_1,Q33499358,Sulzbach,22,manual,"[{""qid"": ""Q616258"", ""label"": ""Sulzbach/Saar"", ""desc"": ""saarländische Stadt im Regionalverband Saarbrücken"", ""score"": 23}, {""qid"": ""Q33499358"", ""label"": ""Sulzbach"", ""desc"": ""former town and since 1934 quarter of Sulzbach-Rosenberg, Amberg Sulzbach District, Upper Palatinate, Bavaria, Germany"", ""score"": 22}, {""qid"": ""Q37303886"", ""label"": ""Sulzbach"", ""desc"": ""family name"", ""score"": 17}, {""qid"": ""Q624417"", ""label"": ""Sulzbach (Taunus)"", ""desc"": ""municipality in the Main-Taunus district in Hesse, Germany"", ""score"": 15}, {""qid"": ""Q67583360"", ""label"": ""Sulzbach"", ""desc"": ""cadastral municipality in Wels-Land District, Austria"", ""score"": 14}, {""qid"": ""Q675483"", ""label"": ""Sulzbach"", ""desc"": ""municipality in Birkenfeld District, Rhineland-Palatinate, Germany"", ""score"": 12}, {""qid"": ""Q693212"", ""label"": ""Sulzbach"", ""desc"": ""Ortsgemeinde of Bad Ems-Nassau, Rhine Lahn District, Rhineland Palatinate, Germany"", ""score"": 12}]"
084c4002-a1b0-4d43-9f75-83a31f9272ba,Tachau,tachau,Q191097,Tachov,21,alias_exact|coords_eu_il|country_CZ|has_sitelinks|search_rank_0,Q106330521,Tachau,13,auto,"[{""qid"": ""Q191097"", ""label"": ""Tachov"", ""desc"": ""town in the Czech Republic"", ""score"": 21}, {""qid"": ""Q106330521"", ""label"": ""Tachau"", ""desc"": ""family name"", ""score"": 13}, {""qid"": ""Q56285258"", ""label"": ""Tachau"", ""desc"": ""article in Otto's encyclopedia"", ""score"": 11}, {""qid"": ""Q27646156"", ""label"": ""Milíře"", ""desc"": ""Gemeinde in Tschechien"", ""score"": 11}, {""qid"": ""Q1315874"", ""label"": ""Tachauer Schmelzthal"", ""desc"": ""ehemalige Gemeinde in Tschechien"", ""score"": 9}, {""qid"": ""Q105996745"", ""label"": ""Tachauer"", ""desc"": ""family name"", ""score"": 8}, {""qid"": ""Q27696548"", ""label"": ""Tachaung Nawng"", ""desc"": """", ""score"": 4}]"
ecd11092-4c1e-4461-bcc2-e5a7de027e1a,Tel Aviv,tel-aviv,Q33935,Tel Aviv,26,name_exact|p31_settlement|coords_eu_il|country_IL|has_sitelinks|search_rank_0,Q15755268,Tel Aviv: Journal of the Institute of Archaeology of Tel Aviv,16,auto,"[{""qid"": ""Q33935"", ""label"": ""Tel Aviv"", ""desc"": ""city in Israel"", ""score"": 26}, {""qid"": ""Q15755268"", ""label"": ""Tel Aviv: Journal of the Institute of Archaeology of Tel Aviv"", ""desc"": ""academic journal"", ""score"": 16}, {""qid"": ""Q319239"", ""label"": ""Universität Tel Aviv"", ""desc"": ""Universität in Israel"", ""score"": 15}, {""qid"": ""Q192811"", ""label"": ""Bezirk Tel Aviv"", ""desc"": ""einer der sechs Bezirke im Staat Israel"", ""score"": 13}, {""qid"": ""Q16131234"", ""label"": ""תל אביב"", ""desc"": ""שיר של עומר אדם"", ""score"": 10}, {""qid"": ""Q1507974"", ""label"": ""Tel Aviv Stock Exchange"", ""desc"": ""In Tel Aviv sitzende israelische Börse"", ""score"": 9}, {""qid"": ""Q1267958"", ""label"": ""Tel Aviv Museum of Art"", ""desc"": ""Kunstmuseum in Israel"", ""score"": 9}, {""qid"": ""Q6583053"", ""label"": ""טל אביב"", ""desc"": ""צייר, מאייר וקריקטוריסט ישראלי"", ""score"": 6}, {""qid"": ""Q76626599"", ""label"": ""תל-אביב"", ""desc"": ""תצלום של ליזלוטה גרז'בינה"", ""score"": 4}, {""qid"": ""Q7005499"", ""label"": ""תל אביב (אונייה)"", ""desc"": ""אונייה הנוסעים והמשא הארצישראלית הראשונה, 1935"", ""score"": 2}]"
a2d4e128-acde-4488-aa54-e91377e5da5c,TestCity,testcity,,,0,,,,0,manual,[]
2439f4f5-c5e9-47f2-84ea-f0c8825d8824,The Hague,the-hague,Q36600,The Hague,26,name_exact|p31_settlement|coords_eu_il|country_NL|has_sitelinks|search_rank_0,Q11722011,Haags Historisch Museum/Rijksmuseum De Gevangenpoort,17,auto,"[{""qid"": ""Q36600"", ""label"": ""The Hague"", ""desc"": ""city and municipality in the Netherlands, seat of the Dutch government"", ""score"": 26}, {""qid"": ""Q11722011"", ""label"": ""Haags Historisch Museum/Rijksmuseum De Gevangenpoort"", ""desc"": ""museum in The Hague"", ""score"": 17}, {""qid"": ""Q2693497"", ""label"": ""The Hague University of Applied Sciences"", ""desc"": ""Hochschule in den Niederlanden"", ""score"": 15}, {""qid"": ""Q120435352"", ""label"": ""The Hague"", ""desc"": ""2015 EP by Golden Earring"", ""score"": 11}, {""qid"": ""Q7801"", ""label"": ""International Court of Justice"", ""desc"": ""primary judicial organ of the United Nations"", ""score"": 11}, {""qid"": ""Q1614034"", ""label"": ""Centre"", ""desc"": ""borough or district of The Hague, Netherlands"", ""score"": 9}, {""qid"": ""Q1141717"", ""label"": ""The Hague Academy of International Law"", ""desc"": ""School of international law in the Netherlands"", ""score"": 9}, {""qid"": ""Q80011977"", ""label"": ""The Hague"", ""desc"": ""drawing by Henry Keller (American, 1869-1949) (1938.131)"", ""score"": 5}, {""qid"": ""Q80218202"", ""label"": ""The Hague"", ""desc"": ""photograph by Erich Salomon"", ""score"": 5}, {""qid"": ""Q119942513"", ""label"": ""The Hague"", ""desc"": ""painting by Bernard Dunstan (1920–2017), Royal West of England Academy (RWA)"", ""score"": 5}]"
010c49de-431f-41be-9ef6-ade8bcfc647e,Tismenitsa,tismenitsa,Q156588,Tysmenytsia,21,alias_exact|coords_eu_il|country_UA|has_sitelinks|search_rank_0,Q45472779,Tyśmienica concentration camp,15,auto,"[{""qid"": ""Q156588"", ""label"": ""Tysmenytsia"", ""desc"": ""city of Ukraine"", ""score"": 21}, {""qid"": ""Q45472779"", ""label"": ""Tyśmienica concentration camp"", ""desc"": """", ""score"": 15}]"
632a5430-a70c-4620-b9a1-f29e66d4f612,Trebitsch,trebitsch,Q270704,Třebíč,19,alias_exact|coords_eu_il|has_sitelinks|search_rank_0,Q1677609,"Trzebicz, Lubusz Voivodeship",17,manual,"[{""qid"": ""Q270704"", ""label"": ""Třebíč"", ""desc"": ""town in the Czech Republic"", ""score"": 19}, {""qid"": ""Q1677609"", ""label"": ""Trzebicz, Lubusz Voivodeship"", ""desc"": ""village in Lubusz, Poland"", ""score"": 17}, {""qid"": ""Q56541113"", ""label"": ""Trebitsch"", ""desc"": ""family name"", ""score"": 15}, {""qid"": ""Q123603017"", ""label"": ""Trebitsch"", ""desc"": ""Bestand im Hamburger Staatsarchiv"", ""score"": 7}, {""qid"": ""Q106573031"", ""label"": ""Trebitschová"", ""desc"": ""שם משפחה"", ""score"": 6}, {""qid"": ""Q656877"", ""label"": ""טריביטש"", ""desc"": ""דף פירושונים"", ""score"": 6}, {""qid"": ""Q67804401"", ""label"": ""TREBITSCH investiční fond SICAV"", ""desc"": ""Czech company"", ""score"": 4}, {""qid"": ""Q333972"", ""label"": ""Ignaz Trebitsch-Lincoln"", ""desc"": ""buddhistischer Mönch, christlicher Priester, Mitglied des englischen Unterhauses, Militärberater, Spion"", ""score"": 4}]"
c22f4bec-f116-40a4-a1bc-acc8f33008d8,Triesch,triesch,Q37035043,Triesch,17,name_exact|has_sitelinks|search_rank_0,Q999899,Třešť,15,manual,"[{""qid"": ""Q37035043"", ""label"": ""Triesch"", ""desc"": ""family name"", ""score"": 17}, {""qid"": ""Q999899"", ""label"": ""Třešť"", ""desc"": ""Gemeinde in Tschechien"", ""score"": 15}, {""qid"": ""Q1054512"", ""label"": ""Cep"", ""desc"": ""Gemeinde in Tschechien"", ""score"": 11}, {""qid"": ""Q106331218"", ""label"": ""Triescher"", ""desc"": ""family name"", ""score"": 10}, {""qid"": ""Q37565592"", ""label"": ""Trieschman"", ""desc"": ""שם משפחה (Trieschman)"", ""score"": 8}, {""qid"": ""Q2453034"", ""label"": ""Triesch"", ""desc"": ""דף פירושונים"", ""score"": 7}, {""qid"": ""Q90805064"", ""label"": ""Triesch, Friedrich Gustav (BLKÖ)"", ""desc"": ""Artikel im Biographischen Lexikon des Kaiserthums Oesterreich (Bd. 47, S. 194)"", ""score"": 4}, {""qid"": ""Q106331219"", ""label"": ""Triescherová"", ""desc"": ""שם משפחה (Triescherová)"", ""score"": 2}, {""qid"": ""Q113467596"", ""label"": ""Triesch Voelker"", ""desc"": ""ceramic artist"", ""score"": 2}]"
4868bf88-9cc0-438b-a6af-c26d8cf96e57,Triest,triest,Q546,Trieste,23,alias_exact|p31_settlement|coords_eu_il|has_sitelinks|search_rank_0,Q16293,Province of Trieste,15,auto,"[{""qid"": ""Q546"", ""label"": ""Trieste"", ""desc"": ""city and seaport in northeastern Italy"", ""score"": 23}, {""qid"": ""Q16293"", ""label"": ""Province of Trieste"", ""desc"": ""former province in Italy"", ""score"": 15}, {""qid"": ""Q37068297"", ""label"": ""טריאסט"", ""desc"": ""שם משפחה (Triest)"", ""score"": 14}, {""qid"": ""Q56247123"", ""label"": ""Triest"", ""desc"": ""hamlet in Assenede, Belgium"", ""score"": 14}, {""qid"": ""Q3266259"", ""label"": ""Ludwig J. Triest"", ""desc"": ""Belgian botanist and researcher"", ""score"": 12}, {""qid"": ""Q131447547"", ""label"": ""Triest"", ""desc"": ""article in Meyer’s Universum, 1841"", ""score"": 7}, {""qid"": ""Q137759894"", ""label"": ""Triest"", ""desc"": ""article in Meyer’s Universum, 1859"", ""score"": 7}, {""qid"": ""Q13381"", ""label"": ""US Triestina Calcio 1918"", ""desc"": ""association football club based in Trieste, Friuli-Venezia Giulia, Italy"", ""score"": 6}, {""qid"": ""Q30087439"", ""label"": ""Triest"", ""desc"": ""Gemälde von Günter Richard Tuzina"", ""score"": 5}]"
6b49f559-e45c-447a-b46c-872d3b76506f,Troplowitz,troplowitz,Q382020,Opawica,17,alias_exact|coords_eu_il|country_PL|has_sitelinks|search_rank_2,Q106070110,Troplowitz,15,manual,"[{""qid"": ""Q382020"", ""label"": ""Opawica"", ""desc"": ""Dorf in Polen"", ""score"": 17}, {""qid"": ""Q106070110"", ""label"": ""Troplowitz"", ""desc"": ""family name"", ""score"": 15}, {""qid"": ""Q63505"", ""label"": ""Oscar Troplowitz"", ""desc"": ""German pharmacist (1863-1918)"", ""score"": 14}, {""qid"": ""Q15851574"", ""label"": ""Troplowitz"", ""desc"": ""דף פירושונים"", ""score"": 11}, {""qid"": ""Q109877868"", ""label"": ""Villa Troplowitz"", ""desc"": ""Wohngebäude in Hamburg-Winterhude"", ""score"": 9}, {""qid"": ""Q114809352"", ""label"": ""Troplowitzstraße"", ""desc"": ""street in Hamburg, Germany"", ""score"": 8}]"
65f148e1-13d0-4242-9c64-7f049895c013,Tübingen,tubingen,Q3806,Tübingen,26,name_exact|p31_settlement|coords_eu_il|country_DE|has_sitelinks|search_rank_0,Q1536443,Tübingen,18,auto,"[{""qid"": ""Q3806"", ""label"": ""Tübingen"", ""desc"": ""town in central Baden-Württemberg, Germany"", ""score"": 26}, {""qid"": ""Q1536443"", ""label"": ""Tübingen"", ""desc"": ""ship"", ""score"": 18}, {""qid"": ""Q8214"", ""label"": ""מחוז טיבינגן"", ""desc"": ""מחוז בגרמניה"", ""score"": 17}, {""qid"": ""Q1661161"", ""label"": ""Index Theologicus"", ""desc"": ""internationale Bibliographie für Theologie und Religionswissenschaft und Portal des Fachinformationsdienstes Theologie"", ""score"": 13}, {""qid"": ""Q1008665"", ""label"": ""Tübingen"", ""desc"": ""federal electoral district of Germany"", ""score"": 12}, {""qid"": ""Q32751737"", ""label"": ""Tübingen"", ""desc"": """", ""score"": 12}, {""qid"": ""Q153978"", ""label"": ""University of Tübingen"", ""desc"": ""public research university in Tübingen, Germany"", ""score"": 11}]"
5de7faa2-8428-4298-8d27-d5e60c4a9e8d,Turiisk,turiisk,Q1996528,Turiisk,26,name_exact|p31_settlement|coords_eu_il|country_UA|has_sitelinks|search_rank_0,Q2469611,Turiisk Raion,19,auto,"[{""qid"": ""Q1996528"", ""label"": ""Turiisk"", ""desc"": ""urban locality in Volyn Oblast, Ukraine"", ""score"": 26}, {""qid"": ""Q2469611"", ""label"": ""Turiisk Raion"", ""desc"": ""raion in Volyn Oblast, Ukraine"", ""score"": 19}, {""qid"": ""Q16720582"", ""label"": ""Turiisk"", ""desc"": ""railway station in Turiisk, Ukraine"", ""score"": 18}, {""qid"": ""Q55707080"", ""label"": ""Turiisk settlement hromada"", ""desc"": """", ""score"": 13}, {""qid"": ""Q12143722"", ""label"": ""flag of Turiisk Raion"", ""desc"": """", ""score"": 8}]"
329c0eb3-248f-492c-a3af-cecfd580ec91,Turin,turin,Q495,Turin,26,name_exact|p31_settlement|coords_eu_il|country_IT|has_sitelinks|search_rank_0,Q24663948,Turin,15,auto,"[{""qid"": ""Q495"", ""label"": ""Turin"", ""desc"": ""city and commune in Italy"", ""score"": 26}, {""qid"": ""Q24663948"", ""label"": ""Turin"", ""desc"": ""family name"", ""score"": 15}, {""qid"": ""Q2768"", ""label"": ""Torino FC"", ""desc"": ""Italian football club based in Turin, Piedmont"", ""score"": 14}, {""qid"": ""Q9672"", ""label"": ""Olympische Winterspiele 2006"", ""desc"": ""20. Austragung der Olympischen Winterspiele, in Turin, Italien"", ""score"": 13}, {""qid"": ""Q16287"", ""label"": ""Province of Turin"", ""desc"": ""former province in Italy (1859 to 2015)"", ""score"": 11}, {""qid"": ""Q2822396"", ""label"": ""Accademia delle Scienze Turin"", ""desc"": ""Akademie der Wissenschaften in Turin, Italien"", ""score"": 9}, {""qid"": ""Q572434"", ""label"": ""טורין טורמבר"", ""desc"": ""דמות בדיונית בכתבי טולקין"", ""score"": 8}, {""qid"": ""Q2239935"", ""label"": ""Turin"", ""desc"": ""עיר בארצות הברית"", ""score"": 7}, {""qid"": ""Q1938221"", ""label"": ""Turin"", ""desc"": ""town in Coweta County, Georgia, United States"", ""score"": 7}, {""qid"": ""Q7886"", ""label"": ""Lunge"", ""desc"": ""Körperorgan, das der Atmung dient"", ""score"": 6}]"
bcdb0699-07fd-4eae-a6ef-a2af1175a487,Turnau,turnau,Q691305,Turnau,20,name_exact|coords_eu_il|country_AT|has_sitelinks|search_rank_1,Q86531133,Turnau,17,manual,"[{""qid"": ""Q691305"", ""label"": ""Turnau"", ""desc"": ""municipality in Bruck-Mürzzuschlag District, Styria, Austria"", ""score"": 20}, {""qid"": ""Q86531133"", ""label"": ""Turnau"", ""desc"": ""family name"", ""score"": 17}, {""qid"": ""Q851419"", ""label"": ""Turnov"", ""desc"": ""Stadt in Tschechien"", ""score"": 17}, {""qid"": ""Q21611058"", ""label"": ""Katarzyna Turnau"", ""desc"": ""Polish botanist"", ""score"": 10}, {""qid"": ""Q134438612"", ""label"": ""Turnau"", ""desc"": ""locality in Bruck-Mürzzuschlag district, Austria"", ""score"": 10}, {""qid"": ""Q134438613"", ""label"": ""Turnau"", ""desc"": ""cadastral municipality in Bruck-Mürzzuschlag district, Austria"", ""score"": 10}, {""qid"": ""Q112604669"", ""label"": ""Turnau"", ""desc"": """", ""score"": 7}, {""qid"": ""Q106331482"", ""label"": ""Turnauer"", ""desc"": ""family name"", ""score"": 4}]"
